CVE_ID,EPSS_Score,EPSS_Percentile
CVE-2021-42640,0.02043,0.79796
CVE-2021-42639,0.01151,0.64681
CVE-2021-42637,0.0225,0.8167
CVE-2021-42554,0.00327,0.25204
CVE-2021-42113,0.00297,0.21855
CVE-2021-42060,0.00353,0.28102
CVE-2021-42059,0.00346,0.27423
CVE-2021-41841,0.00303,0.22459
CVE-2021-41840,0.00303,0.2246
CVE-2021-41839,0.00275,0.19511
CVE-2021-41838,0.00303,0.2246
CVE-2021-41837,0.00281,0.20133
CVE-2021-39021,0.00537,0.43115
CVE-2021-33627,0.00328,0.25321
CVE-2021-33625,0.00315,0.23875
CVE-2020-5953,0.00284,0.20478
CVE-2022-24448,0.00397,0.32734
CVE-2022-24348,0.02693,0.84831
CVE-2022-24262,0.01825,0.77274
CVE-2022-24260,0.49992,0.98816
CVE-2022-24259,0.02001,0.79341
CVE-2022-24249,0.00614,0.46949
CVE-2022-24172,0.01175,0.65339
CVE-2022-24171,0.02956,0.86204
CVE-2022-24170,0.02956,0.86205
CVE-2022-24169,0.01175,0.65337
CVE-2022-24168,0.02956,0.86205
CVE-2022-24167,0.02956,0.86204
CVE-2022-24166,0.01175,0.65337
CVE-2022-24165,0.02956,0.86204
CVE-2022-24164,0.01175,0.65337
CVE-2022-24163,0.01175,0.65337
CVE-2022-24162,0.01175,0.65338
CVE-2022-24161,0.01175,0.65338
CVE-2022-24160,0.01175,0.65334
CVE-2022-24159,0.01175,0.65336
CVE-2022-24158,0.01175,0.65336
CVE-2022-24157,0.01175,0.65335
CVE-2022-24156,0.01175,0.65335
CVE-2022-24155,0.01175,0.65336
CVE-2022-24154,0.01175,0.6534
CVE-2022-24153,0.01175,0.6534
CVE-2022-24152,0.01175,0.6534
CVE-2022-24151,0.01175,0.65334
CVE-2022-24150,0.02724,0.85001
CVE-2022-24149,0.01175,0.65339
CVE-2022-24148,0.02724,0.85001
CVE-2022-24147,0.01175,0.65338
CVE-2022-24146,0.01175,0.6534
CVE-2022-24145,0.01175,0.65334
CVE-2022-24129,0.06139,0.9294
CVE-2022-23330,0.01926,0.78499
CVE-2022-23329,0.1441,0.96361
CVE-2022-23316,0.01017,0.60874
CVE-2021-46671,0.01356,0.69665
CVE-2021-46398,0.06663,0.93401
CVE-2021-46320,0.01217,0.66459
CVE-2021-45429,0.00833,0.55123
CVE-2021-45408,0.00647,0.4851
CVE-2021-44983,0.01127,0.64024
CVE-2021-44978,0.02166,0.8096
CVE-2021-44977,0.01607,0.74154
CVE-2021-44903,0.00302,0.2234
CVE-2021-44901,0.00467,0.38617
CVE-2021-44900,0.00258,0.17189
CVE-2021-44899,0.00425,0.35447
CVE-2021-44886,0.00881,0.56599
CVE-2021-44779,0.01074,0.62582
CVE-2021-44206,0.00239,0.14809
CVE-2021-44205,0.00239,0.1481
CVE-2021-44204,0.00197,0.09526
CVE-2021-43841,0.0087,0.5627
CVE-2021-43635,0.01776,0.76618
CVE-2021-43145,0.00952,0.58854
CVE-2021-40420,0.04687,0.91133
CVE-2021-40403,0.01084,0.62863
CVE-2021-40401,0.01324,0.68906
CVE-2021-38960,0.01063,0.62267
CVE-2021-38130,0.00857,0.55871
CVE-2021-36152,0.01302,0.68455
CVE-2021-36151,0.00437,0.36494
CVE-2021-32732,0.00964,0.59207
CVE-2021-32036,0.01034,0.61437
CVE-2021-29398,0.01785,0.76726
CVE-2021-29397,0.00813,0.54457
CVE-2021-29396,0.0167,0.75108
CVE-2021-29395,0.01801,0.76936
CVE-2021-29394,0.00815,0.54514
CVE-2021-29393,0.03573,0.88541
CVE-2021-29219,0.0023,0.13613
CVE-2021-29218,0.00237,0.14562
CVE-2021-28503,0.00735,0.51902
CVE-2021-23507,0.02125,0.80606
CVE-2021-23497,0.03734,0.89042
CVE-2021-23470,0.01266,0.67659
CVE-2021-22288,0.01059,0.6215
CVE-2021-22286,0.01059,0.62151
CVE-2021-22285,0.01038,0.61519
CVE-2021-22284,0.00831,0.55044
CVE-2021-21971,0.00696,0.50498
CVE-2021-21970,0.0089,0.56861
CVE-2021-21969,0.0089,0.56861
CVE-2021-21968,0.00952,0.58848
CVE-2021-21965,0.01021,0.60994
CVE-2021-21964,0.00711,0.5106
CVE-2021-21963,0.00489,0.40084
CVE-2021-21962,0.0201,0.79466
CVE-2021-21961,0.02639,0.84486
CVE-2021-21960,0.02639,0.84487
CVE-2021-21959,0.00843,0.55394
CVE-2020-7534,0.00358,0.28687
CVE-2020-12966,0.00313,0.237
CVE-2020-12965,0.0242,0.82997
CVE-2020-12891,0.00254,0.16735
CVE-2018-25029,0.00616,0.47099
CVE-2013-20003,0.00572,0.44985
CVE-2022-24552,0.01306,0.68549
CVE-2022-24551,0.00886,0.56746
CVE-2022-24115,0.0016,0.05498
CVE-2022-24114,0.00154,0.04831
CVE-2022-24113,0.00209,0.11045
CVE-2022-23980,0.00803,0.5414
CVE-2022-23947,0.0146,0.71686
CVE-2022-23946,0.01736,0.76058
CVE-2022-23913,0.0274,0.85106
CVE-2022-23805,0.00737,0.51981
CVE-2022-23614,0.08209,0.94471
CVE-2022-23611,0.01401,0.70594
CVE-2022-23609,0.01039,0.61538
CVE-2022-23605,0.00307,0.2298
CVE-2022-23600,0.00896,0.57058
CVE-2022-23595,0.00774,0.5321
CVE-2022-23594,0.00144,0.03969
CVE-2022-23593,0.0087,0.56291
CVE-2022-23592,0.00858,0.55911
CVE-2022-23591,0.00789,0.53691
CVE-2022-23590,0.00973,0.59572
CVE-2022-23589,0.01097,0.63269
CVE-2022-23588,0.00864,0.56096
CVE-2022-23587,0.00888,0.56794
CVE-2022-23586,0.008,0.54033
CVE-2022-23585,0.00992,0.60108
CVE-2022-23584,0.00725,0.51548
CVE-2022-23583,0.00872,0.56334
CVE-2022-23582,0.00783,0.53479
CVE-2022-23581,0.01151,0.64657
CVE-2022-23580,0.00821,0.5474
CVE-2022-23579,0.00821,0.54741
CVE-2022-23578,0.00716,0.51225
CVE-2022-23577,0.00783,0.53479
CVE-2022-23576,0.00783,0.53479
CVE-2022-23575,0.00783,0.53478
CVE-2022-23574,0.00837,0.55235
CVE-2022-23573,0.00755,0.52566
CVE-2022-23572,0.00992,0.60108
CVE-2022-23571,0.00469,0.38768
CVE-2022-23570,0.00992,0.60108
CVE-2022-23566,0.00924,0.57924
CVE-2022-23565,0.00469,0.38767
CVE-2022-23564,0.00469,0.38768
CVE-2022-23563,0.0011,0.01425
CVE-2022-23562,0.00578,0.45252
CVE-2022-23561,0.0054,0.43253
CVE-2022-23560,0.00837,0.55236
CVE-2022-23559,0.01173,0.65284
CVE-2022-23558,0.00811,0.54412
CVE-2022-23557,0.00757,0.52632
CVE-2022-23379,0.01374,0.70066
CVE-2022-23320,0.01644,0.74725
CVE-2022-23206,0.01978,0.79074
CVE-2022-23184,0.00563,0.44522
CVE-2022-22987,0.01211,0.66299
CVE-2022-22939,0.00778,0.53323
CVE-2022-22833,0.11576,0.95724
CVE-2022-22832,0.14058,0.96289
CVE-2022-22831,0.11441,0.95693
CVE-2022-22804,0.00451,0.37541
CVE-2022-22727,0.01235,0.66914
CVE-2022-22726,0.00771,0.53106
CVE-2022-22725,0.02789,0.85395
CVE-2022-22724,0.0093,0.58125
CVE-2022-22723,0.02822,0.85578
CVE-2022-22722,0.02371,0.82629
CVE-2022-22689,0.0128,0.67973
CVE-2022-22680,0.01143,0.64415
CVE-2022-22679,0.01157,0.64821
CVE-2022-22150,0.01795,0.76858
CVE-2022-0502,0.00607,0.46642
CVE-2022-0501,0.0087,0.56272
CVE-2022-0487,0.00424,0.35373
CVE-2022-0484,0.00997,0.60265
CVE-2022-0481,0.00918,0.57728
CVE-2022-0474,0.00642,0.48261
CVE-2022-0473,0.0051,0.4142
CVE-2022-0472,0.00792,0.53798
CVE-2022-0437,0.15054,0.96476
CVE-2022-0381,0.03865,0.89431
CVE-2022-0380,0.00866,0.56164
CVE-2022-0365,0.02182,0.81094
CVE-2022-0317,0.00096,0.00779
CVE-2022-0264,0.00255,0.16818
CVE-2022-0218,0.70511,0.99341
CVE-2021-43929,0.00597,0.46158
CVE-2021-43928,0.01865,0.77787
CVE-2021-43927,0.00875,0.56435
CVE-2021-43926,0.00875,0.56436
CVE-2021-43925,0.00875,0.56436
CVE-2021-41816,0.04766,0.91263
CVE-2021-4154,0.01206,0.66124
CVE-2021-4043,0.04615,0.91023
CVE-2021-39280,0.02313,0.82189
CVE-2021-38172,0.01826,0.77278
CVE-2013-20004,0.01211,0.66308
CVE-2007-20001,0.01059,0.62151
CVE-2022-24694,0.00756,0.52606
CVE-2022-24682,0.30931,0.98124
CVE-2022-24677,0.02493,0.83508
CVE-2022-24676,0.01492,0.7229
CVE-2022-24450,0.0133,0.69068
CVE-2022-23627,0.00992,0.6012
CVE-2022-23626,0.09874,0.9522
CVE-2022-23624,0.01244,0.67141
CVE-2022-23623,0.01244,0.67142
CVE-2022-23613,0.00485,0.39798
CVE-2022-23378,0.01096,0.63243
CVE-2022-23340,0.01505,0.72527
CVE-2022-23331,0.01175,0.65342
CVE-2022-23263,0.0079,0.53718
CVE-2022-23262,0.01204,0.66071
CVE-2022-23261,0.01573,0.73655
CVE-2022-22931,0.01761,0.76399
CVE-2022-22146,0.00761,0.52781
CVE-2022-22142,0.00955,0.58917
CVE-2022-21816,0.0019,0.08692
CVE-2022-21815,0.00212,0.11361
CVE-2022-21814,0.00232,0.13957
CVE-2022-21813,0.00232,0.13956
CVE-2022-21805,0.00955,0.58918
CVE-2022-21799,0.00353,0.28156
CVE-2022-21713,0.01176,0.65355
CVE-2022-21712,0.01381,0.70197
CVE-2022-21703,0.02283,0.8193
CVE-2022-21702,0.0234,0.82403
CVE-2022-21241,0.03174,0.87123
CVE-2022-21193,0.02001,0.79335
CVE-2022-21173,0.00447,0.37222
CVE-2022-0539,0.00635,0.47945
CVE-2022-0538,0.03901,0.89518
CVE-2022-0536,0.0126,0.67519
CVE-2022-0527,0.0085,0.55604
CVE-2022-0526,0.00856,0.55858
CVE-2022-0525,0.01162,0.64994
CVE-2022-0524,0.01567,0.73559
CVE-2022-0523,0.01097,0.63266
CVE-2022-0522,0.00958,0.59012
CVE-2022-0521,0.00958,0.59012
CVE-2022-0520,0.01097,0.63266
CVE-2022-0519,0.00954,0.58902
CVE-2022-0518,0.01005,0.60529
CVE-2022-0510,0.00619,0.47209
CVE-2022-0509,0.01438,0.71273
CVE-2022-0508,0.00893,0.56952
CVE-2022-0506,0.00631,0.47769
CVE-2022-0505,0.00679,0.49827
CVE-2022-0504,0.01151,0.64657
CVE-2022-0149,0.02337,0.82386
CVE-2022-0148,0.01572,0.73646
CVE-2022-0139,0.01227,0.66744
CVE-2021-46389,0.01177,0.654
CVE-2021-46360,0.09183,0.94957
CVE-2021-46359,0.01197,0.65897
CVE-2021-46354,0.12888,0.96019
CVE-2021-45919,0.00626,0.47542
CVE-2021-45329,0.00777,0.53307
CVE-2021-45328,0.00948,0.58716
CVE-2021-45327,0.02139,0.80735
CVE-2021-45326,0.00577,0.45186
CVE-2021-45325,0.0104,0.61589
CVE-2021-45281,0.00716,0.51242
CVE-2021-44957,0.00819,0.54668
CVE-2021-44956,0.00819,0.54667
CVE-2021-44864,0.10187,0.95325
CVE-2021-42833,0.00211,0.11299
CVE-2021-40837,0.00657,0.48929
CVE-2021-3861,0.00479,0.3945
CVE-2021-3835,0.00743,0.5216
CVE-2021-3813,0.01086,0.62918
CVE-2021-37852,0.00599,0.46268
CVE-2021-25939,0.01129,0.64087
CVE-2021-25114,0.81828,0.99621
CVE-2021-25108,0.00451,0.37556
CVE-2021-25106,0.006,0.46311
CVE-2021-25105,0.00598,0.46198
CVE-2021-25103,0.00752,0.5247
CVE-2021-25096,0.01047,0.61801
CVE-2021-25095,0.00537,0.43112
CVE-2021-25084,0.0065,0.48641
CVE-2021-25077,0.00876,0.56481
CVE-2021-25029,0.00598,0.46204
CVE-2021-25004,0.01156,0.64792
CVE-2021-24993,0.00469,0.38725
CVE-2021-24947,0.03089,0.8677
CVE-2021-24928,0.00889,0.5682
CVE-2021-24880,0.00604,0.46494
CVE-2021-24879,0.00612,0.46858
CVE-2021-24878,0.01165,0.65069
CVE-2021-24843,0.00531,0.42785
CVE-2021-24839,0.0124,0.67034
CVE-2021-20877,0.00842,0.55367
CVE-2022-23617,0.00945,0.58636
CVE-2022-23616,0.02097,0.80356
CVE-2022-23615,0.00684,0.50045
CVE-2022-23312,0.00562,0.44462
CVE-2022-23280,0.02439,0.83132
CVE-2022-23276,0.00543,0.43436
CVE-2022-23274,0.02145,0.8078
CVE-2022-23273,0.022,0.81268
CVE-2022-23272,0.0255,0.83896
CVE-2022-23271,0.03755,0.89103
CVE-2022-23269,0.01164,0.6503
CVE-2022-23256,0.01558,0.73428
CVE-2022-23255,0.0056,0.44356
CVE-2022-23254,0.02567,0.84016
CVE-2022-23252,0.00788,0.53651
CVE-2022-23102,0.05265,0.91969
CVE-2022-22718,0.18464,0.97033
CVE-2022-22717,0.00714,0.51143
CVE-2022-22716,0.04604,0.91004
CVE-2022-22715,0.12636,0.95958
CVE-2022-22712,0.00802,0.5412
CVE-2022-22710,0.00891,0.5689
CVE-2022-22709,0.02276,0.81876
CVE-2022-22567,0.00138,0.03532
CVE-2022-22566,0.00257,0.17158
CVE-2022-22005,0.16825,0.96815
CVE-2022-22004,0.02571,0.84049
CVE-2022-22003,0.02351,0.82496
CVE-2022-22002,0.01282,0.68018
CVE-2022-22001,0.00642,0.48272
CVE-2022-22000,0.04327,0.9048
CVE-2022-21999,0.41683,0.98581
CVE-2022-21998,0.00836,0.55215
CVE-2022-21997,0.00795,0.53882
CVE-2022-21996,0.03046,0.86592
CVE-2022-21995,0.00965,0.59225
CVE-2022-21994,0.04196,0.90224
CVE-2022-21993,0.43618,0.98644
CVE-2022-21992,0.02496,0.83531
CVE-2022-21991,0.02075,0.80127
CVE-2022-21989,0.03193,0.872
CVE-2022-21988,0.02944,0.86155
CVE-2022-21987,0.02018,0.79541
CVE-2022-21986,0.03739,0.89055
CVE-2022-21985,0.00788,0.53651
CVE-2022-21984,0.04797,0.91305
CVE-2022-21981,0.00571,0.44884
CVE-2022-21974,0.04969,0.91575
CVE-2022-21971,0.53934,0.98924
CVE-2022-21968,0.02134,0.8069
CVE-2022-21965,0.02965,0.86252
CVE-2022-21957,0.02718,0.84968
CVE-2022-21927,0.02258,0.81727
CVE-2022-21926,0.02258,0.81727
CVE-2022-21844,0.02258,0.81726
CVE-2022-21660,0.01097,0.63259
CVE-2021-46161,0.01293,0.68271
CVE-2021-46160,0.01293,0.6827
CVE-2021-46159,0.01293,0.68272
CVE-2021-46158,0.01774,0.76589
CVE-2021-46157,0.01311,0.68657
CVE-2021-46156,0.01293,0.68271
CVE-2021-46155,0.01774,0.76589
CVE-2021-46154,0.01774,0.7659
CVE-2021-46153,0.01564,0.73517
CVE-2021-46152,0.01596,0.73993
CVE-2021-46151,0.01567,0.73564
CVE-2021-45331,0.01423,0.71003
CVE-2021-45330,0.01447,0.71438
CVE-2021-45286,0.01656,0.74891
CVE-2021-45106,0.00675,0.49688
CVE-2021-44912,0.00487,0.39961
CVE-2021-44911,0.00569,0.44781
CVE-2021-44018,0.01691,0.75442
CVE-2021-44016,0.017,0.75566
CVE-2021-44000,0.01798,0.76893
CVE-2021-41442,0.03552,0.88479
CVE-2021-41441,0.01585,0.73831
CVE-2021-40363,0.0016,0.05434
CVE-2021-40360,0.00682,0.49966
CVE-2021-37205,0.0164,0.74669
CVE-2021-37204,0.02181,0.81086
CVE-2021-37194,0.00847,0.55525
CVE-2021-37185,0.0206,0.79968
CVE-2021-36302,0.00933,0.58234
CVE-2022-23631,0.02332,0.82337
CVE-2022-23628,0.0103,0.61282
CVE-2022-23622,0.01008,0.60612
CVE-2022-23621,0.00935,0.58313
CVE-2022-23620,0.00957,0.58968
CVE-2022-23619,0.01128,0.64056
CVE-2022-23618,0.008,0.54012
CVE-2022-20030,0.00133,0.03113
CVE-2022-20029,0.00123,0.02331
CVE-2022-20028,0.00146,0.0418
CVE-2022-20027,0.00146,0.04179
CVE-2022-20026,0.00146,0.0418
CVE-2022-20025,0.00146,0.04179
CVE-2022-20024,0.00111,0.01458
CVE-2022-20017,0.00118,0.01934
CVE-2022-0534,0.0094,0.58465
CVE-2022-0532,0.00768,0.53009
CVE-2022-0530,0.02108,0.8046
CVE-2022-0529,0.02421,0.83006
CVE-2022-0391,0.08325,0.94536
CVE-2022-0162,0.0067,0.4947
CVE-2021-44454,0.00256,0.16956
CVE-2021-40045,0.00152,0.04721
CVE-2021-40044,0.00325,0.2504
CVE-2021-40015,0.00128,0.02709
CVE-2021-39997,0.00796,0.53909
CVE-2021-39994,0.00862,0.56011
CVE-2021-39992,0.00162,0.05712
CVE-2021-39991,0.00179,0.07485
CVE-2021-39986,0.00179,0.07484
CVE-2021-39943,0.00869,0.56237
CVE-2021-37115,0.00179,0.07485
CVE-2021-37109,0.00174,0.06928
CVE-2021-37107,0.00168,0.06389
CVE-2021-33166,0.00215,0.11769
CVE-2021-33155,0.00467,0.38629
CVE-2021-33147,0.0024,0.14885
CVE-2021-33139,0.00491,0.40232
CVE-2021-33137,0.00241,0.1506
CVE-2021-33129,0.0021,0.11164
CVE-2021-33120,0.0095,0.58801
CVE-2021-33119,0.0024,0.14884
CVE-2021-33115,0.00691,0.50332
CVE-2021-33114,0.00495,0.40473
CVE-2021-33113,0.00687,0.50176
CVE-2021-33110,0.00504,0.41064
CVE-2021-33107,0.00251,0.16301
CVE-2021-33105,0.0024,0.14884
CVE-2021-33101,0.00241,0.1506
CVE-2021-33096,0.00277,0.19685
CVE-2021-33068,0.0084,0.55314
CVE-2021-33061,0.00283,0.20432
CVE-2021-26616,0.00884,0.56683
CVE-2021-26613,0.00831,0.55044
CVE-2021-23152,0.00241,0.1506
CVE-2021-22954,0.00543,0.4342
CVE-2021-22817,0.002,0.09816
CVE-2021-0183,0.00515,0.4178
CVE-2021-0179,0.00379,0.30828
CVE-2021-0178,0.00379,0.30828
CVE-2021-0177,0.00379,0.30828
CVE-2021-0176,0.00266,0.18214
CVE-2021-0175,0.00515,0.4178
CVE-2021-0174,0.00515,0.41781
CVE-2021-0173,0.00515,0.41781
CVE-2021-0172,0.00515,0.4178
CVE-2021-0171,0.0024,0.14885
CVE-2021-0170,0.00289,0.21024
CVE-2021-0169,0.0024,0.14953
CVE-2021-0168,0.00311,0.23382
CVE-2021-0167,0.0024,0.14953
CVE-2021-0166,0.00293,0.21391
CVE-2021-0165,0.00515,0.4178
CVE-2021-0164,0.00302,0.22416
CVE-2021-0163,0.00414,0.34469
CVE-2021-0162,0.00414,0.34469
CVE-2021-0161,0.00297,0.2187
CVE-2021-0156,0.00301,0.22235
CVE-2021-0147,0.00166,0.06149
CVE-2021-0145,0.00325,0.24958
CVE-2021-0127,0.00299,0.22051
CVE-2021-0125,0.00301,0.22234
CVE-2021-0124,0.00319,0.24298
CVE-2021-0119,0.00299,0.22108
CVE-2021-0118,0.00299,0.22108
CVE-2021-0117,0.00301,0.22234
CVE-2021-0116,0.00301,0.22235
CVE-2021-0115,0.00331,0.25593
CVE-2021-0111,0.00299,0.22107
CVE-2021-0107,0.00299,0.22108
CVE-2021-0103,0.00299,0.22107
CVE-2021-0099,0.00301,0.22235
CVE-2021-0093,0.00235,0.14345
CVE-2021-0092,0.00248,0.1598
CVE-2021-0091,0.00334,0.25959
CVE-2021-0076,0.00264,0.17939
CVE-2021-0072,0.00307,0.22916
CVE-2021-0066,0.00321,0.24568
CVE-2021-0060,0.00323,0.24787
CVE-2022-24668,0.01119,0.63814
CVE-2022-24667,0.01119,0.63814
CVE-2022-24666,0.01354,0.69631
CVE-2022-24321,0.00999,0.60324
CVE-2022-24320,0.00544,0.43507
CVE-2022-24319,0.00575,0.45118
CVE-2022-24318,0.00391,0.32101
CVE-2022-24317,0.01206,0.66139
CVE-2022-24316,0.01273,0.6783
CVE-2022-24315,0.19255,0.97138
CVE-2022-24314,0.18178,0.96992
CVE-2022-24313,0.44559,0.98673
CVE-2022-24312,0.03463,0.88209
CVE-2022-24311,0.03505,0.88347
CVE-2022-24310,0.02227,0.81481
CVE-2022-24111,0.00837,0.55236
CVE-2022-23049,0.03033,0.8655
CVE-2022-23048,0.02074,0.80113
CVE-2022-23047,0.02936,0.86121
CVE-2022-22813,0.01071,0.62493
CVE-2022-22812,0.00604,0.46483
CVE-2022-22811,0.00406,0.33677
CVE-2022-22810,0.01091,0.63034
CVE-2022-22809,0.00778,0.53316
CVE-2022-22808,0.00677,0.49779
CVE-2022-22807,0.00938,0.58431
CVE-2022-22780,0.01697,0.75516
CVE-2022-22779,0.00801,0.54083
CVE-2022-22546,0.00489,0.40132
CVE-2022-22545,0.00819,0.5469
CVE-2022-22544,0.01399,0.7056
CVE-2022-22543,0.01361,0.69784
CVE-2022-22542,0.00903,0.57274
CVE-2022-22540,0.01185,0.65607
CVE-2022-22539,0.01041,0.61599
CVE-2022-22538,0.01063,0.6224
CVE-2022-22537,0.00885,0.5672
CVE-2022-22536,0.97945,0.99906
CVE-2022-22535,0.00834,0.5515
CVE-2022-22534,0.00835,0.55171
CVE-2022-22533,0.01755,0.76332
CVE-2022-22532,0.02372,0.82643
CVE-2022-22528,0.00316,0.23964
CVE-2022-21825,0.00223,0.12709
CVE-2022-21226,0.00254,0.16756
CVE-2022-21220,0.00238,0.14653
CVE-2022-21218,0.00254,0.16756
CVE-2022-21205,0.01087,0.6294
CVE-2022-21204,0.00223,0.12779
CVE-2022-21203,0.00223,0.12779
CVE-2022-21174,0.00256,0.16956
CVE-2022-21157,0.00254,0.16756
CVE-2022-21156,0.00227,0.13302
CVE-2022-21153,0.00254,0.16756
CVE-2022-21133,0.00227,0.13301
CVE-2022-20709,0.03802,0.89251
CVE-2022-20708,0.14863,0.96445
CVE-2022-20707,0.75322,0.99477
CVE-2022-20706,0.05566,0.92302
CVE-2022-20705,0.80031,0.99584
CVE-2022-20704,0.02297,0.82053
CVE-2022-20703,0.09203,0.94963
CVE-2022-20702,0.04598,0.90991
CVE-2022-20701,0.09747,0.95174
CVE-2022-20700,0.05655,0.92423
CVE-2022-20699,0.72458,0.99396
CVE-2022-20680,0.00941,0.58493
CVE-2022-20630,0.00226,0.13196
CVE-2022-20046,0.00113,0.01547
CVE-2022-20045,0.00146,0.0418
CVE-2022-20044,0.00146,0.04179
CVE-2022-20043,0.00134,0.03195
CVE-2022-20042,0.00122,0.02186
CVE-2022-20041,0.00134,0.03195
CVE-2022-20040,0.00129,0.02906
CVE-2022-20039,0.00119,0.02004
CVE-2022-20038,0.00119,0.02003
CVE-2022-20037,0.00118,0.01933
CVE-2022-20036,0.00118,0.01933
CVE-2022-20035,0.00123,0.02331
CVE-2022-20034,0.00095,0.00692
CVE-2022-20033,0.00123,0.02332
CVE-2022-20032,0.001,0.00947
CVE-2022-20031,0.00118,0.01893
CVE-2022-0558,0.00903,0.57246
CVE-2022-0021,0.00224,0.12854
CVE-2022-0020,0.01711,0.75726
CVE-2022-0019,0.00168,0.06291
CVE-2022-0018,0.00746,0.52278
CVE-2022-0017,0.00276,0.19616
CVE-2022-0016,0.00207,0.10797
CVE-2022-0011,0.00663,0.4919
CVE-2021-45901,0.14316,0.96341
CVE-2021-45357,0.00786,0.5358
CVE-2021-44892,0.02021,0.79567
CVE-2021-41445,0.01815,0.77142
CVE-2021-37613,0.00411,0.34133
CVE-2021-3398,0.00924,0.57924
CVE-2021-31814,0.00204,0.10391
CVE-2021-25992,0.01603,0.74091
CVE-2022-24961,0.01644,0.74731
CVE-2022-24959,0.00428,0.35644
CVE-2022-24958,0.00413,0.34282
CVE-2022-24955,0.01052,0.61933
CVE-2022-24954,0.11926,0.95813
CVE-2022-24916,0.0155,0.73312
CVE-2022-24647,0.01047,0.61786
CVE-2022-24646,0.01721,0.75861
CVE-2022-24568,0.01151,0.64652
CVE-2022-24289,0.02282,0.81926
CVE-2022-24112,0.96001,0.9987
CVE-2022-23806,0.03099,0.86812
CVE-2022-23773,0.02698,0.84856
CVE-2022-23772,0.0283,0.85618
CVE-2022-23630,0.0132,0.68839
CVE-2022-23321,0.0059,0.45849
CVE-2022-20749,0.04008,0.89818
CVE-2022-20738,0.01105,0.63467
CVE-2022-20712,0.03031,0.86543
CVE-2022-20711,0.04915,0.91486
CVE-2022-20710,0.02429,0.83067
CVE-2022-0560,0.01036,0.61469
CVE-2022-0557,0.51193,0.98851
CVE-2022-0554,0.01607,0.74161
CVE-2021-46355,0.00781,0.53421
CVE-2021-45402,0.00416,0.34655
CVE-2021-45387,0.00712,0.5109
CVE-2021-45386,0.00712,0.5109
CVE-2021-45385,0.00893,0.56948
CVE-2021-45364,0.01724,0.75896
CVE-2021-44970,0.00487,0.39962
CVE-2021-44969,0.00494,0.40423
CVE-2021-44850,0.00186,0.08286
CVE-2021-44521,0.55006,0.98952
CVE-2021-42940,0.01085,0.62881
CVE-2021-42000,0.00535,0.43002
CVE-2021-39687,0.00117,0.01824
CVE-2021-39677,0.00392,0.32276
CVE-2021-39676,0.00123,0.02334
CVE-2021-39675,0.05927,0.92723
CVE-2021-39674,0.00148,0.04333
CVE-2021-39672,0.00133,0.03142
CVE-2021-39671,0.0049,0.40192
CVE-2021-39669,0.00095,0.00689
CVE-2021-39668,0.00132,0.03091
CVE-2021-39666,0.00111,0.01439
CVE-2021-39665,0.00693,0.50401
CVE-2021-39664,0.00128,0.02782
CVE-2021-39663,0.0015,0.04515
CVE-2021-39662,0.00113,0.01593
CVE-2021-39658,0.00573,0.45027
CVE-2021-39635,0.005,0.40815
CVE-2021-39631,0.00111,0.01444
CVE-2021-39619,0.00133,0.03143
CVE-2021-39616,0.00583,0.45511
CVE-2021-38679,0.00743,0.52164
CVE-2021-35077,0.00196,0.09383
CVE-2021-35075,0.00188,0.08477
CVE-2021-35074,0.00188,0.08477
CVE-2021-35069,0.00181,0.07748
CVE-2021-35068,0.00532,0.42819
CVE-2021-34235,0.01932,0.78581
CVE-2021-31932,0.21639,0.97452
CVE-2021-30326,0.00568,0.44773
CVE-2021-30325,0.00145,0.04091
CVE-2021-30324,0.00145,0.04091
CVE-2021-30323,0.00154,0.04909
CVE-2021-30322,0.00154,0.04908
CVE-2021-30318,0.00146,0.04145
CVE-2021-30317,0.01389,0.7035
CVE-2021-30309,0.00145,0.04139
CVE-2021-23597,0.0203,0.79653
CVE-2021-22824,0.14241,0.96323
CVE-2021-22823,0.21388,0.97427
CVE-2021-22806,0.00954,0.58914
CVE-2021-22805,0.0085,0.55602
CVE-2021-22804,0.01294,0.68287
CVE-2021-22803,0.01943,0.78701
CVE-2021-22802,0.20165,0.9727
CVE-2021-22801,0.01557,0.73423
CVE-2021-22800,0.01004,0.60506
CVE-2021-22798,0.00904,0.57304
CVE-2021-22796,0.01197,0.65918
CVE-2021-22788,0.01037,0.61496
CVE-2021-22787,0.01037,0.61496
CVE-2021-22785,0.00962,0.59165
CVE-2021-22748,0.01855,0.77659
CVE-2021-0524,0.00111,0.0144
CVE-2020-36062,0.02349,0.82481
CVE-2020-14523,0.02254,0.817
CVE-2020-14521,0.01274,0.67854
CVE-2020-13677,0.01053,0.61974
CVE-2020-13676,0.00805,0.54199
CVE-2020-13675,0.01236,0.66945
CVE-2020-13674,0.00456,0.37891
CVE-2020-13673,0.00259,0.17301
CVE-2020-13672,0.00671,0.49515
CVE-2020-13670,0.01106,0.63483
CVE-2020-13669,0.00643,0.48333
CVE-2020-13668,0.00681,0.49924
CVE-2022-24975,0.02645,0.84522
CVE-2022-24968,0.00542,0.43373
CVE-2022-24927,0.00341,0.2681
CVE-2022-24926,0.00489,0.40088
CVE-2022-24925,0.00251,0.16286
CVE-2022-24924,0.00747,0.52302
